Unnamed: 0,Topic,Sentiment,TweetId,TweetDate,TweetText,VADER_Score,VADER_Compound,VADER_Sentiment,SentiStrengthSentiment,SentiStrengthScore,BERTSentiment2,BERTDetails2,BERTSentiment3,BERTDetails3
3159,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:02 +0000 2011,RT @iTweetTechNews: Famous wrestler Razor Ramon is trending on #Twitter.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3914,  0.4942, -0.4088]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2026, -0.3151,  0.4297]], grad_fn=<AddmmBackward>)"
3160,twitter,neutral,1.26869e+17,Thu Oct 20 03:54:02 +0000 2011,RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @Mui_Dziak @Ecofriendly211 @wstein @imCHOKOLATEwhoU @SoDear2MyHeart @sscoop4 @PyrexPress,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.7125}",0.7125,Positive,Positive,1,Neutral,"tensor([[0.0950, 0.6273, 0.2162]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.7859,  0.6988,  0.0916]], grad_fn=<AddmmBackward>)"
3161,twitter,neutral,1.26869e+17,Thu Oct 20 03:53:32 +0000 2011,"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3","{'neg': 0.437, 'neu': 0.312, 'pos': 0.25, 'compound': -0.34}",-0.34,Negative,Neutral,0,Neutral,"tensor([[ 0.0765,  0.1479, -0.7733]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5621, -0.0765, -0.2383]], grad_fn=<AddmmBackward>)"
3162,twitter,neutral,1.26869e+17,Thu Oct 20 03:53:18 +0000 2011,#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.1758,  1.2840, -0.7265]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4746,  0.1967, -0.1213]], grad_fn=<AddmmBackward>)"
3163,twitter,neutral,1.26869e+17,Thu Oct 20 03:53:10 +0000 2011,@FATBOYFRESH87 Hey brotha I forgot you had a #twitter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Positive,"tensor([[ 0.2624,  0.8755, -0.4511]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5789,  0.2185, -0.4333]], grad_fn=<AddmmBackward>)"
3164,twitter,neutral,1.26868e+17,Thu Oct 20 03:56:01 +0000 2011,"So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.7506}",0.7506,Positive,Positive,1,Neutral,"tensor([[-0.0383,  0.3000,  0.0603]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6309,  0.3102, -0.4640]], grad_fn=<AddmmBackward>)"
3165,twitter,neutral,1.26868e+17,Thu Oct 20 03:52:45 +0000 2011,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking","{'neg': 0.105, 'neu': 0.762, 'pos': 0.133, 'compound': 0.1511}",0.1511,Positive,Positive,1,Neutral,"tensor([[-0.5234,  0.7546, -0.8122]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.4646,  0.0525, -0.2315]], grad_fn=<AddmmBackward>)"
3166,twitter,neutral,1.26868e+17,Thu Oct 20 03:52:45 +0000 2011,"I think I'm addicted to checking my #email, #twitter and #facebook","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Negative,-1,Neutral,"tensor([[-0.0856, -0.1950, -0.9308]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1665,  0.0393, -0.4361]], grad_fn=<AddmmBackward>)"
3167,twitter,neutral,1.26868e+17,Thu Oct 20 03:52:37 +0000 2011,#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Negative,"tensor([[-0.0448,  0.3684, -0.6041]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4006, -0.2386, -0.0335]], grad_fn=<AddmmBackward>)"
3168,twitter,neutral,1.26868e+17,Thu Oct 20 03:51:59 +0000 2011,"Thanks Irma @TellJuicy  ""TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",0.4404,Positive,Positive,1,Neutral,"tensor([[-0.3036,  0.3553, -0.3769]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3164,  0.2390,  0.3503]], grad_fn=<AddmmBackward>)"
3169,twitter,neutral,1.26868e+17,Thu Oct 20 03:51:58 +0000 2011,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.4588}",0.4588,Positive,Neutral,0,Neutral,"tensor([[ 0.0620,  0.4746, -0.2501]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2773,  0.1444,  0.0206]], grad_fn=<AddmmBackward>)"
3170,twitter,neutral,1.26868e+17,Thu Oct 20 03:51:24 +0000 2011,#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.1944,  0.4243, -0.0779]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.9414, -0.3430, -0.3177]], grad_fn=<AddmmBackward>)"
3171,twitter,neutral,1.26868e+17,Thu Oct 20 03:51:07 +0000 2011,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0278,  0.5495, -0.8244]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.7017, -0.1135, -0.1922]], grad_fn=<AddmmBackward>)"
3172,twitter,neutral,1.26868e+17,Thu Oct 20 03:51:05 +0000 2011,enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.8074}",0.8074,Positive,Positive,2,Neutral,"tensor([[-0.3093,  0.8086, -0.5454]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2653, -0.3356,  0.2382]], grad_fn=<AddmmBackward>)"
3173,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:50 +0000 2011,RT @jeffbullas: What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2263}",0.2263,Positive,Neutral,0,Neutral,"tensor([[-0.2730,  0.5155, -0.3648]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3848,  0.1534, -0.1614]], grad_fn=<AddmmBackward>)"
3174,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:50 +0000 2011,Shes a freaked out philosopher on #twitter lol girl bye,"{'neg': 0.169, 'neu': 0.615, 'pos': 0.215, 'compound': 0.1531}",0.1531,Positive,Neutral,0,Neutral,"tensor([[-0.6261,  0.3847, -0.2768]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1912, -0.0760,  0.5155]], grad_fn=<AddmmBackward>)"
3175,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:34 +0000 2011,gotta get back on my #twitter #grind,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.1107,  0.4055, -1.0284]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5203, -0.1431,  0.0659]], grad_fn=<AddmmBackward>)"
3176,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:12 +0000 2011,Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.872}",0.872,Positive,Positive,1,Neutral,"tensor([[-0.1781,  0.8311, -0.9875]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2779,  0.5666, -0.2846]], grad_fn=<AddmmBackward>)"
3177,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:09 +0000 2011,RT @BucBoyy: - Ima Addicted To #Twitter.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.1237,  0.6327, -0.3074]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.2174, -0.0221, -0.1456]], grad_fn=<AddmmBackward>)"
3178,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:07 +0000 2011,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter,"{'neg': 0.127, 'neu': 0.779, 'pos': 0.094, 'compound': -0.2003}",-0.2003,Negative,Neutral,0,Neutral,"tensor([[-0.5371,  0.2927, -0.9048]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1046, -0.1608, -0.0395]], grad_fn=<AddmmBackward>)"
3179,twitter,neutral,1.26868e+17,Thu Oct 20 03:50:05 +0000 2011,"Off to sleeep , #goodnight #twitter","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.1056,  1.2205, -0.9516]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.0755, -0.1743,  0.2631]], grad_fn=<AddmmBackward>)"
3180,twitter,neutral,1.26868e+17,Thu Oct 20 03:49:54 +0000 2011,To much #twitter taking a break. ♣,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.6239,  0.7908, -0.1654]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0360, -0.1359, -0.0316]], grad_fn=<AddmmBackward>)"
3181,twitter,neutral,1.26868e+17,Thu Oct 20 03:49:46 +0000 2011,these #chickz on #twitter stay with they #mommy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.4123,  0.8438, -0.4211]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3014,  0.0701, -0.1357]], grad_fn=<AddmmBackward>)"
3182,twitter,neutral,1.26868e+17,Thu Oct 20 03:49:22 +0000 2011,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.7579}",0.7579,Positive,Positive,2,Neutral,"tensor([[ 0.2464, -0.0102, -0.3425]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0181,  0.1214, -0.1648]], grad_fn=<AddmmBackward>)"
3183,twitter,neutral,1.26868e+17,Thu Oct 20 03:49:05 +0000 2011,#twitter should i upload tweetdeck for my laptop?!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.3647,  0.8164, -0.8538]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3850, -0.4344, -0.6165]], grad_fn=<AddmmBackward>)"
3184,twitter,neutral,1.26867e+17,Thu Oct 20 03:49:00 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6103}",0.6103,Positive,Positive,1,Neutral,"tensor([[-0.2196,  0.5780, -0.1004]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2113, -0.3406,  0.3500]], grad_fn=<AddmmBackward>)"
3185,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:49 +0000 2011,Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...,"{'neg': 0.108, 'neu': 0.697, 'pos': 0.195, 'compound': 0.4344}",0.4344,Positive,Positive,1,Neutral,"tensor([[-0.4480,  0.1355, -0.5895]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2889, -0.4370, -0.1823]], grad_fn=<AddmmBackward>)"
3186,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:39 +0000 2011,#twitter goin hammer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.1714,  0.3865, -0.3718]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.0243,  0.1382, -0.5292]], grad_fn=<AddmmBackward>)"
3187,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:33 +0000 2011,@IamTinaThompson @JudgeGregMathis is on #twitter also!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.4322,  0.3173, -0.2416]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1951, -0.0575,  0.1705]], grad_fn=<AddmmBackward>)"
3188,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:20 +0000 2011,Welcome to #twitter @jackpot15!!,"{'neg': 0.0, 'neu': 0.456, 'pos': 0.544, 'compound': 0.555}",0.555,Positive,Positive,2,Neutral,"tensor([[-0.2845,  0.7162,  0.2284]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5952,  0.7422,  0.1134]], grad_fn=<AddmmBackward>)"
3189,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:17 +0000 2011,Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.6331}",0.6331,Positive,Positive,1,Neutral,"tensor([[-0.4834,  0.5511, -0.4452]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3361,  0.4397, -0.0877]], grad_fn=<AddmmBackward>)"
3190,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:10 +0000 2011,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.6868}",-0.6868,Negative,Negative,-1,Neutral,"tensor([[ 0.1681,  0.5194, -0.7042]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3522,  0.5203, -0.1017]], grad_fn=<AddmmBackward>)"
3191,twitter,neutral,1.26867e+17,Thu Oct 20 03:48:06 +0000 2011,- Ima Addicted To #Twitter.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0490,  0.4505, -0.5422]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.1423, -0.3836,  0.4017]], grad_fn=<AddmmBackward>)"
3192,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:52 +0000 2011,Everyone be sure to follow me on #twitter @mellee_love and check out my boy @TheRealDWI CT stand up!!,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.4374}",0.4374,Positive,Positive,1,Neutral,"tensor([[-0.2244,  0.6936, -0.4107]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2605,  0.1521, -0.8396]], grad_fn=<AddmmBackward>)"
3193,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:51 +0000 2011,RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.4389}",0.4389,Positive,Positive,1,Neutral,"tensor([[-0.1058,  0.7009, -0.4916]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5582, -0.5422, -0.0791]], grad_fn=<AddmmBackward>)"
3194,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:43 +0000 2011,Good morning #twitter.,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive,Positive,1,Neutral,"tensor([[-0.6524,  0.1779, -0.4663]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.6604,  0.3411,  0.2555]], grad_fn=<AddmmBackward>)"
3195,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:39 +0000 2011,Ways in which you can use #Twitter to your professional advantage http://t.co/E3xK1w67 @writeychap,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}",0.25,Positive,Neutral,0,Neutral,"tensor([[-0.2090,  0.6864, -0.1716]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1697, -0.4499,  0.2542]], grad_fn=<AddmmBackward>)"
3196,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:33 +0000 2011,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter","{'neg': 0.128, 'neu': 0.617, 'pos': 0.256, 'compound': 0.4404}",0.4404,Positive,Negative,-1,Neutral,"tensor([[-0.5072,  0.0542, -0.6186]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2624, -0.2391,  0.3140]], grad_fn=<AddmmBackward>)"
3197,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:20 +0000 2011,BRB #twitter;p,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3705,  0.3129, -0.7552]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2200, -0.1286,  0.0754]], grad_fn=<AddmmBackward>)"
3198,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:07 +0000 2011,Thank you @logoninjas for following us on #twitter - awesome name btw!,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.784}",0.784,Positive,Positive,3,Neutral,"tensor([[-0.1074,  0.2721, -0.5805]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.7691, -0.0444, -0.5469]], grad_fn=<AddmmBackward>)"
3199,twitter,neutral,1.26867e+17,Thu Oct 20 03:47:00 +0000 2011,Good night #Twitter Off(:,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,Positive,Positive,1,Neutral,"tensor([[-0.3647,  0.6332, -0.4784]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.5485, -0.4260,  0.1269]], grad_fn=<AddmmBackward>)"
3200,twitter,neutral,1.26867e+17,Thu Oct 20 03:46:57 +0000 2011,RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn,"{'neg': 0.157, 'neu': 0.698, 'pos': 0.145, 'compound': -0.0516}",-0.0516,Negative,Positive,1,Neutral,"tensor([[-0.5259,  0.2808, -0.3755]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1845, -0.2581, -0.4000]], grad_fn=<AddmmBackward>)"
3201,twitter,neutral,1.26867e+17,Thu Oct 20 03:46:57 +0000 2011,@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.5026,  0.6732, -0.5064]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.7007,  0.1035, -0.3246]], grad_fn=<AddmmBackward>)"
3202,twitter,neutral,1.26867e+17,Thu Oct 20 03:46:31 +0000 2011,Good Morning #Twitter! Have a nice day. :},"{'neg': 0.0, 'neu': 0.355, 'pos': 0.645, 'compound': 0.8439}",0.8439,Positive,Positive,2,Neutral,"tensor([[ 0.4651,  0.8349, -0.2697]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.2294, -0.0290,  0.3700]], grad_fn=<AddmmBackward>)"
3203,twitter,neutral,1.26867e+17,Thu Oct 20 03:46:29 +0000 2011,"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[ 0.0831,  1.1260, -0.3589]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0194,  0.7918, -0.3200]], grad_fn=<AddmmBackward>)"
3204,twitter,neutral,1.26867e+17,Thu Oct 20 03:46:17 +0000 2011,@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn,"{'neg': 0.178, 'neu': 0.658, 'pos': 0.164, 'compound': -0.0516}",-0.0516,Negative,Positive,1,Neutral,"tensor([[-0.3450,  0.6956, -0.7733]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1413, -0.0165, -0.0842]], grad_fn=<AddmmBackward>)"
3205,twitter,neutral,1.26867e+17,Thu Oct 20 03:45:36 +0000 2011,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.4641,  0.0953, -0.5528]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1556, -0.2913,  0.3589]], grad_fn=<AddmmBackward>)"
3206,twitter,neutral,1.26867e+17,Thu Oct 20 03:45:23 +0000 2011,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks.","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.6114}",0.6114,Positive,Positive,1,Neutral,"tensor([[-0.0040,  0.2375, -0.2665]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.4655, -0.0106, -0.1063]], grad_fn=<AddmmBackward>)"
3207,twitter,neutral,1.26867e+17,Thu Oct 20 03:45:20 +0000 2011,Follow your interests #twitter,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.25}",0.25,Positive,Positive,1,Neutral,"tensor([[-0.0842,  0.5121, -0.1500]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.7142, -0.2571, -0.2207]], grad_fn=<AddmmBackward>)"
3208,twitter,neutral,1.26867e+17,Thu Oct 20 03:45:18 +0000 2011,Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:),"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.555}",0.555,Positive,Positive,2,Neutral,"tensor([[ 0.0535,  0.4635, -0.2963]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.0135,  0.2319, -0.2294]], grad_fn=<AddmmBackward>)"
3209,twitter,neutral,1.26867e+17,Thu Oct 20 03:45:10 +0000 2011,What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.2263}",0.2263,Positive,Neutral,0,Neutral,"tensor([[-1.0579,  0.7226, -0.1455]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4256,  0.0177, -0.5238]], grad_fn=<AddmmBackward>)"
3210,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:52 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6103}",0.6103,Positive,Positive,1,Neutral,"tensor([[-0.4483,  0.5386, -0.6494]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2396, -0.1215,  0.4173]], grad_fn=<AddmmBackward>)"
3211,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:50 +0000 2011,"Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best.","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.8979}",0.8979,Positive,Positive,2,Neutral,"tensor([[-0.2325,  0.8666, -0.4308]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4241,  0.0795,  0.3712]], grad_fn=<AddmmBackward>)"
3212,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:46 +0000 2011,bout to pull up... he see me on #twitter his ass gone flip,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative,Neutral,0,Neutral,"tensor([[-0.1369,  0.7218, -0.1001]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.5837, -0.0295, -0.0381]], grad_fn=<AddmmBackward>)"
3213,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:46 +0000 2011,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}",0.2023,Positive,Neutral,0,Neutral,"tensor([[ 0.3448,  1.2196, -0.2963]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4684, -0.2629, -0.4014]], grad_fn=<AddmmBackward>)"
3214,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:44 +0000 2011,Goin to bed #GOODNIGHT #TWITTER,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0331,  1.1214, -0.5731]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4936,  0.1985, -0.1278]], grad_fn=<AddmmBackward>)"
3215,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:44 +0000 2011,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}",0.29600000000000004,Positive,Positive,2,Neutral,"tensor([[-0.4911,  0.7962, -0.7485]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4274, -0.4349, -0.1612]], grad_fn=<AddmmBackward>)"
3216,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:35 +0000 2011,@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight.,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.7717}",0.7717,Positive,Positive,2,Neutral,"tensor([[-0.5055,  0.6825, -0.9665]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[0.0682, 0.1937, 0.1943]], grad_fn=<AddmmBackward>)"
3217,twitter,neutral,1.26866e+17,Thu Oct 20 03:44:30 +0000 2011,Goodnight #Twitter :),"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}",0.4588,Positive,Neutral,0,Neutral,"tensor([[-0.1244,  0.9382, -0.0311]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3385, -0.4075, -0.5046]], grad_fn=<AddmmBackward>)"
