,Unnamed: 0,Unnamed: 0.1,Tweet ID,Sentiment,Tweet,trinary_sentiment,Bert Sentiment,SentiStrength Sentiment,SentiStrength Score
1927,1927,18346,675777223249539000,positive,the 1st Kendrick song I heard &amp; I knew I would love him forever after that  https://t.co/VPmWq364Rh,2,positive,Positive,2
1928,1928,733,622838426941919000,neutral,"""I hope Paul Dunne doesn't collapse tomorrow, so many contenders for the jug going into final round! #TheOpen""",1,neutral,Positive,2
1929,1929,16263,661962154279624000,positive,fun fact: chris evans (dude who revealed the coldplay announcement on fri) is from the same town as me. nice one mate,2,positive,Neutral,0
1930,1930,3184,627438128819605000,positive,Won king of the ring 2nd place and I got Randy Orton card. http://t.co/HAfRAxwAPy,2,positive,Neutral,0
1931,1931,7809,635514064937058000,neutral,Anyone want to go to Mets Phillies tomorrow in Philly? Degroms pitching and David Wright returning from injury,1,neutral,Negative,-1
1932,1932,4013,629470530450513000,neutral,I think that this #HOH will straddle into the next Big Brother show on Sunday at 8/7C on CBS,1,neutral,Neutral,0
1933,1933,15535,641343160346476000,neutral,Kane's teasing us with this shearer thing. Triple backflip into the corner flag at the stadium of light on Sunday,1,positive,Neutral,0
1934,1934,18404,675900325488820000,neutral,@NewsX who shld take the credit Kejriwal or Rahul Gandhi or now may b Nitish,1,neutral,Neutral,0
1935,1935,6659,633800716109393000,positive,Would love to be going debs tomorrow but instead Il go see Paper Towns with my mam :))))),2,positive,Positive,2
1936,1936,5201,631480499773571000,neutral,Jeremy Corbyn's economic policy is so radical but reasonable George Osborne got a nose bleed reading it! #AnotherWay http://t.co/UQtuTV451e,1,negative,Negative,-2
1937,1937,16010,641631573327130000,positive,"""Good news for #Patriots fans: Tom Brady owns the Steelers, his opponent tomorrow night http://t.co/gCmvCyIOm3 http://t.co/bAT5VKNIV2""",2,positive,Negative,-1
1938,1938,3623,628492618855542000,positive,Hurray @jeremycorbyn for telling the truth about George Osborne's Northern powerhouse fairy stories http://t.co/bYv3PqTbvP #jeremy4leader,2,neutral,Positive,2
1939,1939,16968,667051078609866000,negative,"""Dana White is a terrible promoter sometimes. Instead of praising Holm her for her performance, he says Rousey had a bad night? C'mon man.""",0,negative,Negative,-1
1940,1940,2554,626122963272736000,neutral,Making The Rounds: Teddy Atlas previews Saturday's #PBConESPN card &amp; shares how he celebrated National Hot Dog Day http://t.co/NwJKhHZIrc,1,neutral,Positive,1
1941,1941,14197,640615068049219000,neutral,Spoiler alert David HassleHoff wearing a David Price mask will bunt in the 9th #BlueJays hes hooked on a feeling #ComeTogether,1,neutral,Negative,-1
1942,1942,2388,625757153475825000,neutral,can someone tell me how teens with purchasing power managed to sell out a 4 pm Monday matinee of Paper Towns,1,neutral,Neutral,0
1943,1943,6868,634238842657112000,neutral,"""The Undertaker must DEFEAT @BrockLesnar this Sunday! Brock Lesnar has nothing to prove, but The Undertaker on the other hand..DOES!! #wwe""",1,neutral,Positive,1
1944,1944,8631,636242576706785000,neutral,"""@Motorola Could you verify, is Moto G 3rd gen AptX enabled?""",1,neutral,Neutral,0
1945,1945,14497,640799556137934000,neutral,"""WWE Raw Preview (7 September Taping): Seth Rollins's Feud with John Cena, Sting to be in Focus? http://t.co/2egcrlsjBs""",1,neutral,Neutral,0
1946,1946,8054,635654804719669000,negative,Does anybody in Pittsburgh want a ticket to see the Foo Fighters on Tuesday at 7? It pains me to miss the show but...,0,neutral,Negative,-2
1947,1947,19148,678063093537234000,negative,"""@connieketchup Saudi Arabia is a monarchy. But it may fall if Economy gets very worse, and the King cant buy people off anymore.""",0,negative,Negative,-2
1948,1948,9578,637301375152582000,negative,"""August 28, 2015 Wisconsin Gov. Scott Walker, seeking to reclaim some of the oxygen Donald Trump has sucked away... http://t.co/P24FT8GfVh""",0,neutral,Negative,-1
1949,1949,3532,628307344800124000,neutral,Newly acquired LHP David Price fired eight innings of one-run ball Monday in the #BlueJays' 5-1 defeat of the #Twins. #MLB,1,neutral,Negative,-2
1950,1950,3045,627034423590957000,neutral,#pulse_ng Sunday Oliseh: Super Eagles coach says he has been approached before http://t.co/yWOcQ3JAkn,1,neutral,Neutral,0
1951,1951,729,622837365376176000,neutral,"""Paul Dunne shares 3rd-round lead at the Open. ... Wait, who?!?! http://t.co/JMx6oOtkOu http://t.co/9W78lUFEX4""",1,neutral,Positive,1
1952,1952,19347,678629808222289000,negative,"""It's a Sunday afternoon in the small, church-going town of Covington. I look like trash and Thor's hungover. Cue the judgemental stares.""",0,negative,Neutral,0
1953,1953,14707,640950792115982000,positive,Blue Jays 3RD Josh Donaldson deserves the AL MVP for sure. And that's coming from a Red Sox fan. That man is fun to watch.,2,positive,Positive,1
1954,1954,4579,630496064383025000,positive,Sunday is a sacred day bc that's when our lord &amp; savior Caitlyn Jenner has a new episode of #IAmCait,2,neutral,Neutral,0
1955,1955,3204,627508639255805000,positive,"""'Rowdy' Roddy Piper, wrestler known for rivalry with Hulk Hogan, dies at 61 - Washington Post: Chicago Sun-Tim... http://t.co/dW0fcwTJ2n""",2,neutral,Negative,-1
1956,1956,10044,637750404407693000,neutral,"""Gay and Christian: What the Bible REALLY Says - 2 Part Sermon September 13 and 20 - Trinity UCC, Concord. 11am.... http://t.co/GCRuSqpNhN""",1,neutral,Neutral,0
1957,1957,20133,680928532143423000,negative,"""@nvmjamie """"you may not be allowed to speak to Justin Bieber"""" doesn't that kinda take the """"greet"""" out of """"meet and greet""""???""",0,neutral,Neutral,0
1958,1958,3934,629308536644874000,neutral,does anyone want four tickets to Zac Brown Band for Saturday night?,1,neutral,Neutral,0
1959,1959,980,623135473221775000,neutral,Paul Dunne Looking to become the 1st Irishman to win the silver medal as leading amateur at the Open since a fella called Rory Mcilroy in 07,1,positive,Neutral,0
1960,1960,12944,639793234722615000,negative,I really fucks with @cthagod and @djenvy .. Every Friday they play Katy perry last Friday night (TGIF) @breakfastclubam #TGIF,0,negative,Negative,-2
1961,1961,12398,639385368543010000,neutral,"""Watchman, What of the Night? Raymond Gram Swing. Grabhorn Press 1945 Limited 1st http://t.co/zSaip11Hcp http://t.co/wXVNsgmmem""",1,neutral,Negative,-1
1962,1962,8083,635680827817463000,positive,if anyone is going to dunkin tomorrow morning and is just feelin real generous my order is a medium chips ahoy iced coffee w cream&amp;sugar:-),2,positive,Positive,1
1963,1963,2578,626189610733867000,neutral,Never watched so I don't have any favs.. But I do predict Hulk Hogan will be going home  https://t.co/e985lorJIz,1,neutral,Neutral,0
1964,1964,8722,636338617858703000,neutral,"""May: """"why does RBB have a baby bottle?""""  Me: """"obviously something to do with Louis unless Niall got a golf club pregnant.""""""",1,neutral,Positive,1
1965,1965,6896,634315762245738000,neutral,"""'Wanna go to the first freshers party?' 'Na I've just started watching Naruto for the 7th time, email me pics'""",1,neutral,Neutral,0
1966,1966,11788,638898239257866000,positive,Cubs game the 26th?? Kris Bryant bobble head night!? Yes please! #Cubbies,2,positive,Positive,2
1967,1967,12900,639767575262576000,neutral,Stopped at Dunkin and got a spot on the 3rd floor? #itsgonnabeagoodday,1,neutral,Neutral,0
1968,1968,10880,638299472951443000,neutral,#DailyRush Because you haven't heard Caitlyn Jenner's doorbell since Friday *Ding Dong* http://t.co/zwu7HfxQe9 http://t.co/tZG7fHzqhs,1,neutral,Neutral,0
1969,1969,10424,638115321392459000,neutral,"""Dallas folks - we have 2 extra tickets for Ed Sheeran on Sept 5. Suite level, platinum parking, $150 each. Let me know if you want them!""",1,positive,Positive,1
1970,1970,8124,635762413753622000,positive,"""I don't care what others may say, Seth Rollins is one of the best. Easily the best WWE champion in the last few years. #WWE #SummerSlam""",2,positive,Positive,1
1971,1971,7181,634697298992168000,neutral,For once I want Rousey to destroy. #UFC195 #tategotscrewed https://t.co/xfBAkhzaAW,1,neutral,Negative,-2
1972,1972,10536,638163047891120000,neutral,Nicki may need a wardrobe change if she plans on winning anything else tonight. #VMAs,1,neutral,Positive,1
1973,1973,13756,640328273587625000,negative,"""Niall is wearing the leg brace on stage. He may be injured and from the looks of it, no jumping for tonight! :( #OTRAMontreal""",0,neutral,Positive,1
1974,1974,3274,627730117175943000,positive,Who wants to go see Ant-Man tomorrow? I believe it's a film about a man who's imbued with all the powers of a guy named Anthony.,2,positive,Neutral,0
1975,1975,7985,635624982484271000,neutral,@WWECreative_ish Brock lesnar live from madison square garden sounds like it could just be a live feed of him sat on a chair for 3 hours,1,neutral,Positive,1
1976,1976,12973,639817256424370000,neutral,At last the dam breaks: Gay couple gets license to wed in Kentucky county: http://t.co/oG3FLumbo9 via @AOL,1,neutral,Neutral,0
1977,1977,16911,666578319681433000,negative,"""Shoot to kill was a gift to the IRA, who were nothing pre Bloody Sunday. If you're a Lab MP &amp; don't know this, get a new job @hillarybenn""",0,negative,Negative,-1
1978,1978,59,620334013320818000,neutral,People of Cirencester! Tomorrow is the day before The Day! Last chance to pre-order Go Set A Watchman at Half Price. http://t.co/126ah7QpUT,1,positive,Positive,1
1979,1979,8410,635997869774929000,positive,"""John Cena just gave an AA to Jon Stewart on Monday Night Raw. Yes, you just read that right. #RAW""",2,positive,Neutral,0
1980,1980,11090,638449876297252000,negative,"""Kanye west cracks me up, I just sat here and listened to his 20 minute speech and I still don't understand #Kanye2020""",0,negative,Neutral,0
1981,1981,16302,662320812444295000,positive,Outrageously funny: Amy Schumer plays Mohegan Sun tonight https://t.co/mDuaBrmTSe via @thedayct,2,positive,Negative,-1
1982,1982,10356,638052822441963000,positive,Jacob u should come at the EMAs in October in Milan bc we love u,2,positive,Positive,2
1983,1983,9239,636948017761927000,negative,"""Wow, John Kasich may inserted one of the biggest Foots ever inserted into a political mouth  http://t.co/kpqn60dICV Never insult Teachers!""",0,negative,Positive,1
1984,1984,15937,641578471764983000,positive,Ice Cube gives Iggy Azalea the nod of approval: 'She makes dope songs' | Music | The Guardian http://t.co/he1gSdLiHL,2,positive,Negative,-1
1985,1985,424,622115841853779000,positive,"""I know it may sound strange to many, but it's incredible how Iron Maiden music made me relax #music""",2,positive,Positive,2
1986,1986,1029,623204523650248000,positive,Asad Umar &amp; Zubair Umar on 11th hour with Waseem Badami for a candid Eid interview. Interesting!,2,neutral,Positive,2
1987,1987,17375,671037511939006000,positive,"""BBC's New&amp;nbsp;Top Gear&amp;nbsp;With Chris Evans Debuts May 8 -  https://t.co/WsLKNSBvEG Gear (yes, the BBC versio... https://t.co/nxm3poMbom""",2,neutral,Neutral,0
1988,1988,6108,632986127666966000,positive,For those of you watching Paper Towns tomorrow... It is awesome and DO NOT (I repeat DO NOT) bring young children,2,positive,Positive,2
1989,1989,18234,675368131263488000,positive,"""Kendrick on the 20th, so damn ready""",2,positive,Negative,-1
1990,1990,18976,677548195476578000,neutral,"""Kendrick Lamar has braids and he's """"cool"""" but I got laughed @ for having four str8 backs for 8th grade graduation???????????..""",1,positive,Positive,1
1991,1991,11758,638883827067305000,neutral,@joeyalltheseven Friday night lights lol. It's a bit gay at times but I rate it,1,neutral,Neutral,0
1992,1992,14530,640832460427673000,neutral,"""Bagi para penggemar ane, jan lupa tonton Naruto the Movie 1: Ninja Clash in the Land of Snow :v dijamin tersepona ama gua disana :v #Sasuke""",1,neutral,Neutral,0
1993,1993,6797,634109630994612000,neutral,Paul Dunne makes a birdie at the 18th and is through to the last 32 at the US Amateur Championships after a 2up win over Robbie Ziegler,1,neutral,Neutral,0
1994,1994,16117,660310466132992000,positive,"""Thor is the man, this guy may have single handidly just turned this around with that first pitch""",2,neutral,Neutral,0
1995,1995,9492,637178420292677000,neutral,"""Liam, Niall and Harry on stage last night in Cleveland, Ohio at the FirstEnergy Stadium - August 27 #23 http://t.co/GOHR9BNsT0""",1,neutral,Neutral,0
1996,1996,16702,665499206593835000,positive,"""@OfficeOfRG Rahul Gandhi is doing a march to airport to welcome the new tolerant,friendly and peaceful face of Congress Mr. Khurshid.""",2,positive,Positive,1
1997,1997,20548,681679166174015000,positive,"""No alarms set for tomorrow, all of my animals in bed with me and I'm watching Twilight. Is this heaven?""",2,positive,Negative,-1
1998,1998,4024,629480542946357000,neutral,I'm going to research this John Kasich fellow tomorrow. He has my attention.,1,positive,Neutral,0
1999,1999,8404,635990800866803000,neutral,@xlotsoflouisx me too but Zayn was just on a break at 1st too so idk I'm still super scared,1,negative,Negative,-1
2000,2000,13732,640320231701893000,negative,But Tom Brady was going to miss 4 games because of deflated footballs... https://t.co/1yOCBs7N0O,0,neutral,Neutral,0
2001,2001,431,622130037286916000,positive,Here's a list of every place you can get free ice cream for National Ice Cream Day this Sunday! http://t.co/0x3OSeqZnR,2,positive,Positive,1
2002,2002,4577,630495777538772000,neutral,"""#BreakingNews RIP FRANK GIFFORD, last surviving member of the legendary ABC Monday Night Foot... http://t.co/MBhUFvC9wu Via @Instapundit""",1,neutral,Negative,-1
2003,2003,8136,635783611489329000,neutral,Please note: today is Iron Maiden Monday simply because we think you should listen to Maiden today not 'cause there's anything you've missed,1,neutral,Neutral,0
